latitude,longitude,x,y,distance from center,rents,number of rents
55.697532426878794,12.590742597741272,5298673.4627688285,1818812.5693649473,4357.75171390032,"[1878554, 4290466, 9054276, 12123238, 13347266, 17941225, 18486896, 23573285, 26743428, 29644892, 30014369, 30793594, 31276963, 36967953, 41362405, 43164167, 43205600, 43991302]",18
55.70171123812894,12.589969649335307,5299273.4627688285,1818812.5693649473,4714.870093650638,"[500530, 3069667, 6181515, 6882379, 9382880, 10668134, 12622844, 13089109, 14609631, 15491031, 16297813, 19607043, 19653988, 20987154, 22995325, 25152376, 26588627, 28558748, 34108053, 34266398, 34616841, 38744900, 39717213, 40813884, 41613124, 44720375, 46542865, 47223349, 48218094]",29
55.705889771955164,12.589196681519297,5299873.4627688285,1818812.5693649473,5117.616632769709,"[1151512, 3547712, 4506922, 4776117, 5358969, 9890921, 11424441, 11954449, 13918033, 14798332, 15749298, 18969892, 19352252, 23617529, 24322031, 24765642, 24793142, 24814697, 25971235, 28559169, 29656263, 31069675, 34989875, 35123390, 35896381, 36270131, 36796121, 38601833, 38722121, 38787712, 39184348, 42353029, 42353970, 43661766, 45563962, 46824781, 46831269]",37
55.7100680283545,12.588423694310796,5300473.4627688285,1818812.5693649473,5556.077753235746,"[7823168, 9355226, 13159555, 19597978, 26743459, 36728459, 43186756]",7
55.65431960899168,12.602414443177354,5292373.4627688285,1819332.1846072178,5700.000000000014,"[1335715, 9103185, 12927204, 20225407, 23919826, 27082646, 37117737, 42969280, 43794609, 44351836, 45187614, 48191213, 48205354, 48206733]",14
55.65850134821853,12.601641474545549,5292973.4627688285,1819332.1846072178,5307.5418038862545,"[2007532, 2365927, 2388896, 2765999, 3175353, 3960092, 5398401, 10328844, 13077518, 14438966, 18017925, 33151313, 34267661, 34387740, 37906423, 43837316, 48092890, 48093259]",18
55.66268281003743,12.600868486314843,5293573.4627688285,1819332.1846072178,4956.813492557507,"[603347, 1191986, 1294117, 1646651, 5679409, 6833059, 7258234, 7746152, 8280613, 12180986, 14879491, 14891380, 16378183, 16877163, 18109973, 19470146, 20575691, 21374457, 24280399, 24772352, 27037848, 34430383, 34434683, 35573208, 35591138, 35868417, 38812612, 39076294, 40645318, 43574190, 44469468, 45417224]",32
55.666863994445336,12.600095478502826,5294173.4627688285,1819332.1846072178,4657.252408878024,"[345187, 489563, 7089500, 9106771, 21472336, 23105676, 26116747, 26743210, 29347661, 30814280, 39012290, 39332624, 39814810, 42535134, 48145524]",15
55.67104490143925,12.599322451127081,5294773.4627688285,1819332.1846072178,4419.275958796888,[0],0
55.67522553101614,12.598549404205185,5295373.4627688285,1819332.1846072178,4253.234063627366,"[330243, 812320, 819027, 1505549, 2323907, 2360083, 2409442, 2873505, 3389870, 4699077, 4961533, 5250167, 5809764, 5966886, 7557155, 7640717, 7766105, 7906719, 12785037, 13242473, 13383061, 14037039, 16874928, 18317736, 18765570, 19669314, 21248193, 22743150, 23089213, 26742746, 27658121, 30307786, 31384504, 32624004, 32730444, 34668856, 36039744, 36254287, 36866837, 37817693, 38578757, 39409930, 39463808, 39694795, 39810190, 41499879, 44031726, 44484469, 44569493, 46045665]",50
55.679405883173004,12.597776337754716,5295973.4627688285,1819332.1846072178,4167.73319683496,[8825706],1
55.68358595790684,12.597003251793247,5296573.4627688285,1819332.1846072178,4167.73319683496,[504029],1
55.68776575521466,12.59623014633835,5297173.4627688285,1819332.1846072178,4253.234063627366,"[1816543, 13588458, 13856583, 13889648, 13968324, 23776828, 25003165, 25254195, 25256638, 25320951, 25374280, 25438029, 32878294, 34458656, 34484159, 38901113]",16
55.69194527509347,12.595457021407597,5297773.4627688285,1819332.1846072178,4419.275958796888,[0],0
55.696124517540284,12.594683877018552,5298373.4627688285,1819332.1846072178,4657.252408878024,"[16994980, 18641693, 18727579, 22805732, 31873695, 36664566, 42598227]",7
55.70030348255212,12.593910713188777,5298973.4627688285,1819332.1846072178,4956.813492557507,"[13351368, 18218584, 18834026, 19743527, 21124815, 29126986, 35851952, 36127410, 36468787, 36908858, 38896458, 42085792, 43545939, 46956179, 47405423]",15
55.70448217012603,12.593137529935838,5299573.4627688285,1819332.1846072178,5307.5418038862545,"[25534905, 35245488, 38099469, 38959743]",4
55.70866058025903,12.59236432727729,5300173.4627688285,1819332.1846072178,5700.000000000014,"[13372326, 13973038, 17750519, 28075143, 33843645, 35091265, 38301124, 38442054, 38608388, 40900227, 41597234, 41698095, 44395498]",13
55.65709217789877,12.605584875178657,5292673.4627688285,1819851.7998494885,5901.694671871886,"[3131483, 5704581, 13405473, 15862390, 15865259, 17390281, 35142855, 43975658]",8
55.66127379362252,12.60481167164767,5293273.4627688285,1819851.7998494885,5556.0777532357315,"[264220, 1333993, 1664593, 2558642, 3357093, 3394494, 3965741, 5323217, 6284950, 9037095, 10406326, 14374360, 15702526, 18582325, 21687080, 25717120, 25956995, 36436545, 37028924, 39996818, 40448702, 41072558, 42065193, 42372515, 43775927, 43963025, 44304041, 47537100]",28
55.665455131921256,12.60403844852218,5293873.4627688285,1819851.7998494885,5256.424640380666,"[1043447, 1343696, 1637888, 3593302, 4414421, 5816646, 9084500, 12206801, 12802700, 13566916, 16167530, 28485041, 36232615, 36305771, 36332656, 37487449, 38660797, 39595997, 39787770, 41513485, 42553133, 44075630, 45115301]",23
55.669636192791984,12.603265205819781,5294473.4627688285,1819851.7998494885,5010.987926547121,[0],0
55.67381697623168,12.602491943558059,5295073.4627688285,1819851.7998494885,4828.043081829429,[8249142],1
55.677997482237316,12.601718661754592,5295673.4627688285,1819851.7998494885,4714.87009365062,"[16991100, 26172939, 37877917]",3
55.682177710805924,12.60094536042697,5296273.4627688285,1819851.7998494885,4676.537180436077,[12091145],1
55.68635766193448,12.600172039592763,5296873.4627688285,1819851.7998494885,4714.87009365062,[0],0
55.69053733562002,12.599398699269555,5297473.4627688285,1819851.7998494885,4828.043081829429,[0],0
55.694716731859536,12.59862533947491,5298073.4627688285,1819851.7998494885,5010.987926547121,[39714104],1
55.69889585065006,12.597851960226404,5298673.4627688285,1819851.7998494885,5256.424640380666,[0],0
55.70307469198863,12.597078561541604,5299273.4627688285,1819851.7998494885,5556.0777532357315,[0],0
55.707253255872274,12.596305143438075,5299873.4627688285,1819851.7998494885,5901.694671871886,"[14080560, 16918907, 17009290, 19303682, 25209942, 35018096, 43507898, 44259468, 47419015]",9
55.66404639293287,12.607981601673224,5293573.4627688285,1820371.4150917593,5855.766388783116,"[2530780, 4057395, 6898141, 10025908, 11450848, 13544720, 13989087, 14368011, 18309265, 26346664, 30261978, 31214918, 31547201, 32156354, 33681331, 33983248, 35554903, 36481094, 42776968, 43598370, 44799516, 45388748, 45391940, 45394567, 47434969, 47876525]",26
55.66822760769744,12.60720814364928,5294173.4627688285,1820371.4150917593,5604.462507681004,[22902791],1
55.67240854501695,12.606434666052833,5294773.4627688285,1820371.4150917593,5408.326913196173,[0],0
55.67658920488841,12.605661168901474,5295373.4627688285,1820371.4150917593,5273.518749374279,[719955],1
55.68076958730879,12.604887652212787,5295973.4627688285,1820371.4150917593,5204.805471869439,[10312274],1
55.68494969227511,12.604114116004363,5296573.4627688285,1820371.4150917593,5204.805471869439,[23164106],1
55.689129519784366,12.603340560293779,5297173.4627688285,1820371.4150917593,5273.518749374279,[0],0
55.69330906983359,12.602566985098619,5297773.4627688285,1820371.4150917593,5408.326913196173,[0],0
55.6974883424198,12.60179339043645,5298373.4627688285,1820371.4150917593,5604.462507681004,[40977793],1
55.70166733754002,12.60101977632486,5298973.4627688285,1820371.4150917593,5855.766388783116,[0],0
55.671000237368965,12.61037757167777,5294473.4627688285,1820891.0303340298,5992.495306631506,[0],0
55.67518105112325,12.609603859183611,5295073.4627688285,1820891.0303340298,5840.3767001795895,[0],0
55.67936158741244,12.608830127138962,5295673.4627688285,1820891.0303340298,5747.173218200459,[22743238],1
55.683541846233524,12.608056375561407,5296273.4627688285,1820891.0303340298,5715.767664977349,[0],0
55.68772182758353,12.607282604468537,5296873.4627688285,1820891.0303340298,5747.173218200459,[0],0
55.69190153145946,12.606508813877934,5297473.4627688285,1820891.0303340298,5840.3767001795895,[0],0
55.69608095785835,12.605735003807188,5298073.4627688285,1820891.0303340298,5992.495306631506,[0],0
